# ----------------------------------------
# Report CSV Export
# Account: psyTeachR
# Property: psyTeachR
# ----------------------------------------
# 
# All Users
# Start date: 20210919
# End date: 20210925

Page path + query string and screen class,Views
/data-skills-v1/data-wrangling-2.html?q=select,1
/data-skills-v1/getting-to-know-the-data.html?fbclid=IwAR0BF8t08PFFZbL6DerQscZC8_MhY6cK1_9BzOpxyGjW1pHGJiCx4jXWRnE,1
/data-skills-v1/getting-to-know-the-data.html?fbclid=IwAR0UTwbdyhFxmAaaccTyx3qpYwCOK_7K7dnOUflwBIWZ4Ib_G9-Y_338VxI,1
/data-skills-v1/license.html,1
/data-skills-v1/loading-data.html?q=cesd,1
/data-skills-v1/programming-basics.html?q=objec,1
/data-skills-v1/references.html,1
/data-skills-v1/symbols.html,1
/glossary/e,1
/glossary/j.html,1
/glossary/s.html,1
/glossary/w.html,1
/glossary/z.html,1
/introdataviz/advanced-plots-1.html,1
/introdataviz/advanced-plots-1.html?q=pie,1
/introdataviz/conclusion.html,1
/introdataviz/references.html,1
/msc-conv/additional-r-resources.html,1
/msc-conv/comparing-two-correlations.html,1
/msc-conv/data-wrangling-2.html,1
/msc-conv/dissertation-analysis-guide.html,1
/msc-conv/power-and-error.html,1
/msc-conv/probability.html,1
/msc-conv/regression.html,1
"/msc-data-skills/?_x_tr_sl=auto&_x_tr_tl=ru&_x_tr_hl=ru&_x_tr_pto=nui,elem",1
"/msc-data-skills/index.html?_x_tr_sl=auto&_x_tr_tl=ru&_x_tr_hl=ru&_x_tr_pto=nui,elem",1
/quant-fun-v2/additional-resources.html,1
/quant-fun-v2/correlation.html?q=scatter,1
/quant-fun-v2/notapage.html,1
/quant-fun-v2/null,1
/quant-fun-v2/one-way-anova.html?q=Bonferroni,1
/quant-fun-v2/one-way-anova.html?q=standard%20deviation,1
/quant-fun-v2/power-and-error.html?fbclid=IwAR3e8KralMqQdR2EetblnUkAw-bLvAnxZEK2PzZGQyBkj_jX7V03I0Vq5OA,1
/quant-fun-v2/probability.html?q=SD,1
/quant-fun-v2/visualisation.html?q=boxpl,1
/r-for-psychologists/,1
/reprores-v2/data.html?q=factor,1
/reprores-v2/data.html?q=read,1
/reprores-v2/dplyr.html?q=count,1
/reprores-v2/dplyr.html?q=filter,1
/reprores-v2/dplyr.html?q=mutat,1
/reprores-v2/installingr.html?q=devtools,1
/reprores-v2/installingr.html?q=r%20studio%20sett,1
/reprores-v2/installingr.html?q=update,1
/reprores-v2/joins.html?q=gender,1
/reprores-v2/joins.html?q=join,1
/reprores-v2/repro.html?q=collapse,1
/reprores-v2/repro.html?q=knit,1
/reprores-v2/repro.html?q=read_csv,1
/reprores-v2/repro.html?q=tidyverse,1
/reprores-v2/sim.html?q=hypothe,1
/reprores-v2/sim.html?q=replace,1
/reprores-v2/slides/08_glm_slides.pdf,1
/reprores-v2/tidyr.html?q=gather,1
/reprores-v2/tidyr.html?q=pivot,1
/reprores-v2/tidyr.html?q=replace,1
/rmd_output/1/tables-for-word-documents.html,1
/rmd_output/2/,1
/rmd_output/3/,1
/rmd_output/3/inferential-analysis.html,1
/rmd_output/4/,1
/shiny-tutorials/,1
/shiny-tutorials/index.html,1
/stat-models-v1/interactions.html?q=unique,1
/stat-models-v1/introducing-linear-mixed-effects-models.html?q=matrix,1
/stat-models-v1/multiple-regression.html?q=pairwise,1
/stat-models-v1/multiple-regression.html?q=standard,1
/stat-models-v1/symbols.html?q=greek,1
/template/conventions.html,1
/template/license.html,1
/template/references.html,1
/trdair_workshop/assessr.html,1
/trdair_workshop/webex.html,1
/ug2-practical/acknolwedgements.html,1
/ug2-practical/reflection---chpts-1-9.html,1
/ug2-practical/stats-by-hand.html,1

# Start date: 20210919
# End date: 20210925
Page path + query string and screen class,Views,Users
/data-skills-v1/getting-to-know-the-data.html,921,397
/data-skills-v1/,754,459
/,428,214
/quant-fun-v2/programming-basics.html,365,137
/reprores-v2/,298,124
/data-skills-v1/programming-basics.html,270,181
/reprores-v2/intro.html,161,59
/stat-models-v1/,155,97
/msc-data-skills/ggplot.html,154,99
/quant-fun-v2/,126,80
/reprores-v2/plotstyle.html,124,104
/stat-models-v1/introduction.html,122,61
/analysis-v2/,107,60
/reprores-v2/installingr.html,101,44
/msc-data-skills/sim.html,90,67
/stat-models-v1/understanding-correlation-and-regression-through-bivariate-simulation.html,82,43
/reprores-v2/repro.html,78,41
/reprores-v2/exercises.html,74,41
/reprores-v2/index.html,68,45
/ug2-practical/,66,21
/stat-models-v1/introducing-linear-mixed-effects-models.html,59,41
/analysis-v2/starting-with-r-markdown.html,57,37
/data-skills-v1/data-wrangling-1.html,56,27
/data-skills-v1/index.html,56,45
/quant-fun-v2/intro-to-r.html,55,33
/reprores-v2/data.html,45,19
/data-skills-v1/ref1.html,44,27
/msc-data-skills/glm.html,43,33
/stat-models-v1/linear-mixed-effects-models-with-one-random-factor.html,41,19
/books/,40,29
/data-skills-v1/loading-data.html,40,23
/reprores-v2/ggplot.html,40,20
/msc-conv/,37,23
/msc-data-skills/,36,33
/glossary/r,35,28
/quant-fun-v2/foreword.html,33,26
/analysis-v2/installing-r.html,32,27
/stat-models-v1/linear-mixed-effects-models-with-crossed-random-factors.html,31,18
/data-skills-v1/data-wrangling-2.html,28,21
/glossary/,28,23
/quant-fun-v2/starting-with-data.html,28,16
/introdataviz/,27,20
/shiny-tutorials/coding_club.html,27,20
/ug2-practical/correlations.html,27,11
/stat-models-v1/index.html,26,17
/ug2-practical/data-wrangling-a-key-skill.html,26,11
/data-skills-v1/intro-to-data-viz.html,25,14
/quant-fun-v2/index.html,25,16
/quant-fun-v2/data-wrangling-1.html,24,10
/reprores-v2/tidyr.html,23,17
/ug2-practical/starting-with-r-markdown.html,23,15
/stat-models-v1/interactions.html,21,14
/reprores-v2/func.html,20,8
/resources.html,20,11
/analysis-v2/index.html,19,11
/data-skills-v1/scatterplots.html,19,11
/ug2-practical/visualisation-through-ggplot2.html,19,9
/mms/,18,16
/reprores-v2/sim.html,18,10
/ug2-practical/within-subjects-t-test.html,18,15
/data-skills-v1/reshaping-data.html,17,11
/quant-fun-v2/installing-r.html,17,8
/reprores-v2/dplyr.html,17,10
/data-skills-v1/aq-data-and-recap.html,16,10
/quant-fun-v2/t-tests.html,16,8
/reprores-v2/reprores-v2.pdf,16,8
/stat-models-v1/generalized-linear-mixed-effects-models.html,16,14
/stat-models-v1/multiple-regression.html,16,12
/analysis-v2/data-wrangling-a-key-skill.html,15,5
/msc-data-skills/joins.html,15,11
/quant-fun-v2/probability.html,15,7
/reprores-v2/glm.html,14,12
/template/,14,9
/ug2-practical/regression.html,14,6
/msc-data-skills/func.html,13,13
/msc-data-skills/intro.html,13,8
/quant-fun-v2/power-and-error.html,13,12
/reprores-v2/exercise-answers.html,13,9
/reprores-v2/symbols.html,13,8
/book-template/setup.html,12,9
/msc-data-skills/data.html,12,9
/msc-data-skills/dplyr.html,12,7
/msc-data-skills/tidyr.html,12,7
/reprores-v2/joins.html,12,8
/glossary/c,11,6
/introdataviz/transforming-data.html,11,9
/quant-fun-v2/citing-r-rstudio.html,11,10
/analysis-v2/updating-r-rstudio-and-packages.html,10,7
/data-skills-v1/pipes.html,10,9
/glossary/p,10,8
/introdataviz/introduction.html,10,10
/quant-fun-v2/correlation.html,10,5
/shiny-tutorials/data-input.html,10,6
/stat-models-v1/modeling-ordinal-data.html,10,7
/trdair_workshop/,10,10
/ug2-practical/nhst-and-one-sample-t-tests.html,10,5
/data-skills-v1/installing-r.html,9,5
/data-skills-v1/intro-to-probability.html,9,6
/glossary/index.html,9,5
/glossary/m,9,6
/introdataviz/index.html,9,7
/quant-fun-v2/visualisation.html,9,7
/glossary/p.html,8,6
/index.html,8,7
/quant-fun-v2/one-way-anova.html,8,5
/shiny-tutorials/01-first-app.html,8,5
/ug2-practical/continuing-the-glm-two-factor-designs.html,8,3
/ug2-practical/introduction-to-glm-one-factor-anova.html,8,4
/analysis-v2/exporting-files-from-the-server.html,7,6
/data-skills-v1/project-analysis.html,7,5
/data-skills-v1/simulation.html,7,7
/glossary/a.html,7,6
/glossary/d,7,5
/glossary/d.html,7,3
/glossary/r.html,7,5
/glossary/s,7,4
/glossary/t.html,7,4
/introdataviz/multi-part-plots.html,7,5
/quant-fun-v2/data-wrangling-2.html,7,4
/quant-fun-v2/factorial-anova.html,7,3
/quant-fun-v2/multiple-regression.html,7,5
/quant-fun-v2/screening-data.html,7,5
/template/intro.html,7,5
/ug2-practical/continuing-the-glm-one-factor-anova.html,7,5
/book-template/,6,6
/data-skills-v1/mega-pipe.html,6,6
/glossary/t,6,6
/glossary/v.html,6,3
/introdataviz/getting-started.html,6,5
/msc-data-skills/repro.html,6,6
/reprores-v2/conventions.html,6,6
/template/installing-r.html,6,4
/ads-v1/plotstyle.html,5,3
/analysis-v2/symbols.html,5,5
/book-template/psyteachr-style-guide.html,5,4
/data-skills-v1/probability-continued.html,5,5
/glossary/symbols.html,5,5
/introdataviz/advanced-plots.html,5,4
/msc-conv/data-wrangling-1.html,5,4
/msc-conv/programming-basics.html,5,6
/quant-fun-v2/data-wrangling-3.html,5,4
/quant-fun-v2/intro-to-data-viz.html,5,4
/quant-fun-v2/updating-packages.html,5,1
/analysis-v2/acknowledgements.html,4,3
/data-skills-v1/updating-r-rstudio-and-packages.html,4,3
/glossary/a,4,3
/glossary/b,4,4
/glossary/b.html,4,3
/glossary/f,4,4
/glossary/m.html,4,2
/glossary/n,4,3
/glossary/o,4,3
/glossary/v,4,3
/glossary/y,4,4
/introdataviz/representing-summary-statistics.html,4,4
/msc-data-skills/installingr.html,4,2
/quant-fun-v2/regression.html,4,3
/reprores-v2/datasets.html,4,4
/rmd_output/1/index.html,4,3
/rmd_output/3/index.html,4,3
/ug2-practical/combining-anova-and-regression-e.g.-ancovas.html,4,3
/ug2-practical/permutation-tests---a-skill-set.html,4,3
/CEPI/,3,3
/ads-v1/viz.html,3,1
/analysis-v2/license.html,3,3
/analysis-v2/references.html,3,3
/glossary/c.html,3,3
/glossary/o.html,3,1
/glossary/u,3,2
/msc-conv/correlation.html,3,2
/msc-conv/multiple-regression.html,3,3
/msc-conv/one-way-anova.html,3,3
/msc-conv/t-tests.html,3,1
/msc-data-skills/index.html,3,4
"/quant-fun-v2/programming-basics.html?_x_tr_sl=auto&_x_tr_tl=zh-CN&_x_tr_hl=zh-CN&_x_tr_pto=nui,elem",3,1
/quant-fun-v2/references.html,3,2
/reprores-v2/bookrefs.html,3,3
/reprores-v2/reprores-v2.epub,3,3
/reprores-v2/slides/glm.html,3,1
/rmd_output/0/index.html,3,2
/rmd_output/4/index.html,3,2
/stat-models-v1/bibliography.html,3,2
/template/symbols.html,3,2
/ug2-practical/index.html,3,3
/ug2-practical/reflection---chpts-10-15.html,3,2
/ug2-practical/revisiting-probability-distributions.html,3,3
/ads-v1/,2,2
/ads-v1/intro.html,2,1
/ads-v1/reports.html,2,1
/book-template/index.html,2,2
/data-skills-v1/exporting-files-from-the-server.html,2,2
/glossary/f.html,2,2
/glossary/g,2,2
/glossary/q,2,2
/glossary/u.html,2,2
/glossary/w,2,2
/glossary/y.html,2,2
/msc-conv/index.html,2,2
/msc-conv/installing-r.html,2,1
/msc-conv/intro-to-r.html,2,2
/msc-data-skills/symbols.html,2,1
/quant-fun-v2/installing-r.html?q=download,2,1
/quant-fun-v2/visualisation.html?q=scatter,2,1
/reprores-v2/acknowledgements.html,2,2
/reprores-v2/dplyr.html?q=date,2,1
/reprores-v2/dplyr.html?q=group_by,2,1
/reprores-v2/dplyr.html?q=mutate,2,1
/reprores-v2/dplyr.html?q=rename,2,1
/reprores-v2/reprores-v2.mobi,2,2
/rmd_output/2/index.html,2,2
/shiny-tutorials/03-science-tools.html,2,2
/stat-models-v1/symbols.html,2,2
/template/index.html,2,2
/ug2-practical/apes---alpha-power-effect-sizes-sample-size.html,2,2
/ug2-practical/foreword.html,2,2
/ads-v1/custom.html,1,1
/ads-v1/data.html,1,1
/ads-v1/summary.html,1,1
/ads-v1/tidy.html,1,1
/ads-v1/wrangle.html,1,1
/analysis-v2/index.html?q=ANOVA,1,1
/book-template/inclusion.html,1,1
/book-template/style-demo.html,1,1
/book-template/symbols.html,1,1
/data-skills-v1/data-wrangling-1.html?q=new,1,1
/data-skills-v1/data-wrangling-2.html?q=group,1,1
/data-skills-v1/data-wrangling-2.html?q=selec,1,1
/data-skills-v1/data-wrangling-2.html?q=select,1,1
/data-skills-v1/getting-to-know-the-data.html?fbclid=IwAR0BF8t08PFFZbL6DerQscZC8_MhY6cK1_9BzOpxyGjW1pHGJiCx4jXWRnE,1,1
/data-skills-v1/getting-to-know-the-data.html?fbclid=IwAR0UTwbdyhFxmAaaccTyx3qpYwCOK_7K7dnOUflwBIWZ4Ib_G9-Y_338VxI,1,1
/data-skills-v1/license.html,1,1
/data-skills-v1/loading-data.html?q=cesd,1,1
/data-skills-v1/programming-basics.html?q=objec,1,1
/data-skills-v1/references.html,1,1
/data-skills-v1/symbols.html,1,1
/glossary/e,1,1
/glossary/j.html,1,1
/glossary/s.html,1,1
/glossary/w.html,1,1
/glossary/z.html,1,1
/introdataviz/advanced-plots-1.html,1,1
/introdataviz/advanced-plots-1.html?q=pie,1,1
/introdataviz/conclusion.html,1,1
/introdataviz/references.html,1,1
/msc-conv/additional-r-resources.html,1,1
/msc-conv/comparing-two-correlations.html,1,1
/msc-conv/data-wrangling-2.html,1,1
/msc-conv/dissertation-analysis-guide.html,1,1
/msc-conv/power-and-error.html,1,1
/msc-conv/probability.html,1,1
/msc-conv/regression.html,1,1
"/msc-data-skills/?_x_tr_sl=auto&_x_tr_tl=ru&_x_tr_hl=ru&_x_tr_pto=nui,elem",1,1
"/msc-data-skills/index.html?_x_tr_sl=auto&_x_tr_tl=ru&_x_tr_hl=ru&_x_tr_pto=nui,elem",1,1
/quant-fun-v2/additional-resources.html,1,1
/quant-fun-v2/correlation.html?q=scatter,1,1
/quant-fun-v2/notapage.html,1,1
/quant-fun-v2/null,1,1
/quant-fun-v2/one-way-anova.html?q=Bonferroni,1,1
/quant-fun-v2/one-way-anova.html?q=standard%20deviation,1,1
/quant-fun-v2/power-and-error.html?fbclid=IwAR3e8KralMqQdR2EetblnUkAw-bLvAnxZEK2PzZGQyBkj_jX7V03I0Vq5OA,1,1
/quant-fun-v2/probability.html?q=SD,1,1
/quant-fun-v2/visualisation.html?q=boxpl,1,1
/r-for-psychologists/,1,1
/reprores-v2/data.html?q=factor,1,1
/reprores-v2/data.html?q=read,1,1
/reprores-v2/dplyr.html?q=count,1,1
/reprores-v2/dplyr.html?q=filter,1,1
/reprores-v2/dplyr.html?q=mutat,1,1
/reprores-v2/installingr.html?q=devtools,1,1
/reprores-v2/installingr.html?q=r%20studio%20sett,1,1
/reprores-v2/installingr.html?q=update,1,1
/reprores-v2/joins.html?q=gender,1,1
/reprores-v2/joins.html?q=join,1,1
/reprores-v2/repro.html?q=collapse,1,1
/reprores-v2/repro.html?q=knit,1,1
/reprores-v2/repro.html?q=read_csv,1,1
/reprores-v2/repro.html?q=tidyverse,1,1
/reprores-v2/sim.html?q=hypothe,1,1
/reprores-v2/sim.html?q=replace,1,1
/reprores-v2/slides/08_glm_slides.pdf,1,1
/reprores-v2/tidyr.html?q=gather,1,1
/reprores-v2/tidyr.html?q=pivot,1,1
/reprores-v2/tidyr.html?q=replace,1,1
/rmd_output/1/tables-for-word-documents.html,1,1
/rmd_output/2/,1,1
/rmd_output/3/,1,1
/rmd_output/3/inferential-analysis.html,1,1
/rmd_output/4/,1,1
/shiny-tutorials/,1,1
/shiny-tutorials/index.html,1,1
/stat-models-v1/interactions.html?q=unique,1,1
/stat-models-v1/introducing-linear-mixed-effects-models.html?q=matrix,1,1
/stat-models-v1/multiple-regression.html?q=pairwise,1,1
/stat-models-v1/multiple-regression.html?q=standard,1,1
/stat-models-v1/symbols.html?q=greek,1,1
/template/conventions.html,1,1
/template/license.html,1,1
/template/references.html,1,1
/trdair_workshop/assessr.html,1,1
/trdair_workshop/webex.html,1,1
/ug2-practical/acknolwedgements.html,1,1
/ug2-practical/reflection---chpts-1-9.html,1,1
/ug2-practical/stats-by-hand.html,1,1

# All Users
# Start date: 20210919
# End date: 20210925

Page path + query string and screen class,Hostname,Views,Users,New users,Views per user,Average engagement time,Unique user scrolls,Event count,Conversions,Total revenue
/data-skills-v1/getting-to-know-the-data.html,psyteachr.github.io,921,397,73,2.3198992443324937,155.56926952141058,0,2200,0,0
/data-skills-v1/,psyteachr.github.io,754,459,374,1.6427015250544663,72.01742919389979,0,2309,0,0
/,psyteachr.github.io,428,214,151,2,21.565420560747665,0,1166,0,0
/quant-fun-v2/programming-basics.html,psyteachr.github.io,365,137,82,2.664233576642336,214.98540145985402,0,995,0,0
/reprores-v2/,psyteachr.github.io,298,124,75,2.403225806451613,67.5241935483871,0,806,0,0
/data-skills-v1/programming-basics.html,psyteachr.github.io,270,181,2,1.4917127071823204,90.14917127071823,0,571,0,0
/reprores-v2/intro.html,psyteachr.github.io,161,59,5,2.7288135593220337,471.6949152542373,0,346,0,0
/stat-models-v1/,psyteachr.github.io,155,97,56,1.597938144329897,44.577319587628864,0,429,0,0
/msc-data-skills/ggplot.html,psyteachr.github.io,154,99,88,1.5555555555555556,46.60606060606061,0,486,0,0
/quant-fun-v2/,psyteachr.github.io,126,80,26,1.575,14.0875,0,341,0,0
/reprores-v2/plotstyle.html,psyteachr.github.io,124,104,89,1.1923076923076923,16.25,0,374,0,0
/stat-models-v1/introduction.html,psyteachr.github.io,122,61,8,2,244.672131147541,0,249,0,0
/analysis-v2/,psyteachr.github.io,107,60,22,1.7833333333333334,24.483333333333334,0,265,0,0
/reprores-v2/installingr.html,psyteachr.github.io,101,44,3,2.2954545454545454,114.22727272727273,0,221,0,0
/msc-data-skills/sim.html,psyteachr.github.io,90,67,62,1.3432835820895523,50.656716417910445,0,307,0,0
/stat-models-v1/understanding-correlation-and-regression-through-bivariate-simulation.html,psyteachr.github.io,82,43,2,1.9069767441860466,73.3953488372093,0,156,0,0
/reprores-v2/repro.html,psyteachr.github.io,78,41,1,1.9024390243902438,219.6829268292683,0,169,0,0
/reprores-v2/exercises.html,psyteachr.github.io,74,41,11,1.8048780487804879,43.1219512195122,0,167,0,0
/reprores-v2/index.html,psyteachr.github.io,68,45,7,1.511111111111111,25.177777777777777,0,155,0,0
/ug2-practical/,psyteachr.github.io,66,21,3,3.142857142857143,24.333333333333332,0,140,0,0
/stat-models-v1/introducing-linear-mixed-effects-models.html,psyteachr.github.io,59,41,12,1.4390243902439024,26.78048780487805,0,144,0,0
/analysis-v2/starting-with-r-markdown.html,psyteachr.github.io,57,37,12,1.5405405405405406,33.189189189189186,0,133,0,0
/data-skills-v1/data-wrangling-1.html,psyteachr.github.io,56,27,0,2.074074074074074,148.37037037037038,0,120,0,0
/data-skills-v1/index.html,psyteachr.github.io,56,45,0,1.2444444444444445,19.555555555555557,0,110,0,0
/quant-fun-v2/intro-to-r.html,psyteachr.github.io,55,33,3,1.6666666666666667,130.45454545454547,0,127,0,0
/reprores-v2/data.html,psyteachr.github.io,45,19,3,2.3684210526315788,194.42105263157896,0,102,0,0
/data-skills-v1/ref1.html,psyteachr.github.io,44,27,0,1.6296296296296295,60.03703703703704,0,87,0,0
/msc-data-skills/glm.html,psyteachr.github.io,43,33,30,1.303030303030303,49.18181818181818,0,147,0,0
/stat-models-v1/linear-mixed-effects-models-with-one-random-factor.html,psyteachr.github.io,41,19,2,2.1578947368421053,105.15789473684211,0,94,0,0
/books/,psyteachr.github.io,40,29,16,1.3793103448275863,16.310344827586206,0,124,0,0
/data-skills-v1/loading-data.html,psyteachr.github.io,40,23,1,1.7391304347826086,134.1304347826087,0,87,0,0
/reprores-v2/ggplot.html,psyteachr.github.io,40,20,1,2,60.45,0,80,0,0
