# ----------------------------------------
# Report CSV Export
# Account: psyTeachR
# Property: psyTeachR
# ----------------------------------------
# 
# All Users
# Start date: 20210822
# End date: 20210828

/ads-v1/wrangle.html,5,4
/msc-data-skills/index.html,5,4
/rmd_output/1/,5,5
/stat-models-v1/interactions.html,5,5
/stat-models-v1/modeling-ordinal-data.html,5,4
/template/conventions.html,5,2
/template/intro.html,5,2
/ads-v1/next.html,4,3
/ads-v1/summary.html,4,3
/reprores-v2/symbols.html,4,3
/template/installing-r.html,4,2
/template/symbols.html,4,2
/?fbclid=IwAR1ISNPnGKvwZGWlCeR4u_Bwbsm9PIpyzCJbQxzmhPhSJkEPMopoe1H5cLg,3,1
/ads-v1/conventions.html,3,1
/book-template/webex.html,3,3
/data-skills-v1/installing-r.html,3,3
/data-skills-v1/pipes.html,3,2
/data-skills-v1/project-analysis.html,3,3
/data-skills-v1/symbols.html,3,2
/data-skills-v1/updating-r-rstudio-and-packages.html,3,3
/reprores-v2/datasets.html,3,3
/reprores-v2/exercises/exercise-answers.html,3,1
/reprores-v2/installingr.html,3,3
/rmd_output/2/,3,3
/stat-models-v1/bibliography.html,3,3
/template/index.html,3,2
/template/license.html,3,2
/ads-v1/glossary.html,2,2
/book-template/style-demo.html,2,2
/data-skills-v1/reshaping-data.html,2,2
/data-skills-v1/simulation.html,2,2
/msc-data-skills/installingr.html,2,2
/reprores-v2/?s=03,2,2
/reprores-v2/acknowledgements.html,2,2
/reprores-v2/bookrefs.html,2,2
/reprores-v2/data.html?q=impo,2,1
/reprores-v2/exercises/02_ggplot_answers.html,2,1
/rmd_output/3/,2,1
/stat-models-v1/symbols.html,2,2
/statswithr/,2,2
/template/references.html,2,2
/ads-v1/license.html,1,1
/ads-v1/references.html,1,1
/ads-v1/reports.html?q=markdown,1,1
/book-template/inclusion.html,1,1
/book-template/index.html,1,1
/data-skills-v1/aq-data-and-recap.html,1,1
/data-skills-v1/exporting-files-from-the-server.html,1,1
/data-skills-v1/intro-to-probability.html,1,1
/data-skills-v1/license.html,1,1
/data-skills-v1/mega-pipe.html,1,1
/data-skills-v1/probability-continued.html,1,1
/data-skills-v1/references.html,1,1
/msc-data-skills/acknowledgements.html,1,1
/msc-data-skills/bookrefs.html,1,1
/msc-data-skills/datasets.html,1,1
/msc-data-skills/exercise-answers.html,1,1
/msc-data-skills/symbols.html,1,1
/reprores-v2/?fbclid=IwAR0EyCMoLDr9YyNBA3y_Nz_UddFTZ5RLLqpJqV3Ff9lBXg-wMpcHhzOUf4I,1,1
/reprores-v2/?fbclid=IwAR0yylKzxHaccATh_kNApqC-Z4SHIXTxLTVm9aZbX-G0LuRbAUqNdmAU0gg,1,1
/reprores-v2/?fbclid=IwAR2CUi6cX33d56Nhv2TvoyfaR6ejT_XS-nWGAKmLQlMbFrhkJsexxkqEXc4,1,1
/reprores-v2/data.html?q=importi,1,1
/reprores-v2/data.html?q=vector,1,1
/reprores-v2/dplyr.html?q=mutate,1,1
/reprores-v2/exercise-answers.html,1,1
/reprores-v2/exercises/03_data_answers.html,1,1
/reprores-v2/exercises/04_tidyr_answers.html,1,1
/reprores-v2/exercises/09_sim_answers.html,1,1
/reprores-v2/ggplot.html?q=ordinal,1,1
/reprores-v2/joins.html?q=if,1,1
/reprores-v2/reprores-v2.epub,1,1
/reprores-v2/reprores-v2.mobi,1,1
/reprores-v2/tidyr.html?q=pip,1,1
/reprores-v2/tidyr.html?q=pipe,1,1
/rmd_output/3/a-caucus-race-and-a-long-tale.html,1,1
/rmd_output/3/index.html,1,1
/rmd_output/3/introduction.html,1,1
/rmd_output/4/,1,1
/stat-models-v1/linear-mixed-effects-models-with-crossed-random-factors.html?q=crossed%20,1,1
/stat-models-v1/linear-mixed-effects-models-with-crossed-random-factors.html?q=mvrnorm,1,1
/stat-models-v1/linear-mixed-effects-models-with-one-random-factor.html?q=pseudo,1,1
/stat-models-v1/understanding-correlation-and-regression-through-bivariate-simulation.html?q=mvrnorm,1,1

# All Users
# Start date: 20210822
# End date: 20210828

Page path + query string and screen class,Hostname,Views,Users,New users,Views per user,Average engagement time,Unique user scrolls,Event count,Conversions,Total revenue
/,psyteachr.github.io,266,124,116,2.1451612903225805,23.04032258064516,0,775,0,0
/reprores-v2/,psyteachr.github.io,266,200,175,1.33,15.62,0,836,0,0
/msc-data-skills/ggplot.html,psyteachr.github.io,82,62,54,1.3225806451612903,43.32258064516129,0,267,0,0
/data-skills-v1/,psyteachr.github.io,79,62,45,1.2741935483870968,11.46774193548387,0,240,0,0
/reprores-v2/intro.html,psyteachr.github.io,68,47,0,1.446808510638298,40.57446808510638,0,123,0,0
/reprores-v2/repro.html,psyteachr.github.io,53,40,2,1.325,58.925,0,103,0,0
/stat-models-v1/,psyteachr.github.io,53,35,20,1.5142857142857142,27.314285714285713,0,146,0,0
/reprores-v2/sim.html,psyteachr.github.io,37,16,0,2.3125,13.1875,0,67,0,0
/msc-data-skills/,psyteachr.github.io,34,24,20,1.4166666666666667,13.291666666666666,0,112,0,0
/reprores-v2/ggplot.html,psyteachr.github.io,33,21,0,1.5714285714285714,36.476190476190474,0,62,0,0
/msc-data-skills/glm.html,psyteachr.github.io,31,21,18,1.4761904761904763,42.61904761904762,0,98,0,0
/data-skills-v1/getting-to-know-the-data.html,psyteachr.github.io,30,21,0,1.4285714285714286,30.285714285714285,0,59,0,0
/msc-data-skills/data.html,psyteachr.github.io,28,11,3,2.5454545454545454,97.54545454545455,0,65,0,0
/msc-data-skills/sim.html,psyteachr.github.io,28,18,14,1.5555555555555556,79.61111111111111,0,87,0,0
/reprores-v2/data.html,psyteachr.github.io,28,22,0,1.2727272727272727,29.40909090909091,0,60,0,0
/reprores-v2/index.html,psyteachr.github.io,28,19,5,1.4736842105263157,8.421052631578947,0,57,0,0
/reprores-v2/tidyr.html,psyteachr.github.io,24,15,0,1.6,45.266666666666666,0,49,0,0
/index.html,psyteachr.github.io,22,10,3,2.2,104.7,0,53,0,0
/reprores-v2/dplyr.html,psyteachr.github.io,22,15,0,1.4666666666666666,65,0,47,0,0
/reprores-v2/joins.html,psyteachr.github.io,22,15,0,1.4666666666666666,15,0,40,0,0
/reprores-v2/glm.html,psyteachr.github.io,21,18,0,1.1666666666666667,80.05555555555556,0,40,0,0
/stat-models-v1/introducing-linear-mixed-effects-models.html,psyteachr.github.io,21,16,3,1.3125,71.9375,0,45,0,0
/data-skills-v1/programming-basics.html,psyteachr.github.io,19,17,0,1.1176470588235294,69.70588235294117,0,34,0,0
/ads-v1/,debruine.github.io,18,5,5,3.6,27.8,0,50,0,0
/stat-models-v1/linear-mixed-effects-models-with-one-random-factor.html,psyteachr.github.io,18,9,0,2,141.11111111111111,0,40,0,0
/ads-v1/index.html,debruine.github.io,16,4,0,4,30,0,33,0,0
/data-skills-v1/index.html,psyteachr.github.io,16,9,0,1.7777777777777777,21.333333333333332,0,33,0,0
/msc-data-skills/dplyr.html,psyteachr.github.io,15,7,1,2.142857142857143,15.857142857142858,0,35,0,0
/stat-models-v1/understanding-correlation-and-regression-through-bivariate-simulation.html,psyteachr.github.io,15,9,1,1.6666666666666667,184,0,34,0,0
/?viewer_pane=1&capabilities=1&host=http%3A%2F%2F127.0.0.1%3A44285,127.0.0.1,14,1,1,14,0,0,16,0,0
/stat-models-v1/multiple-regression.html,psyteachr.github.io,13,8,1,1.625,178.125,0,31,0,0
/template/,psyteachr.github.io,13,13,8,1,2.5384615384615383,0,35,0,0
/data-skills-v1/data-wrangling-1.html,psyteachr.github.io,12,10,0,1.2,116.1,0,23,0,0
/data-skills-v1/ref1.html,psyteachr.github.io,12,12,1,1,40,0,26,0,0
/data-skills-v1/scatterplots.html,psyteachr.github.io,12,5,0,2.4,21.4,0,16,0,0
/msc-data-skills/func.html,psyteachr.github.io,12,9,6,1.3333333333333333,103.88888888888889,0,36,0,0
/msc-data-skills/joins.html,psyteachr.github.io,12,12,7,1,11.833333333333334,0,37,0,0
/msc-data-skills/tidyr.html,psyteachr.github.io,12,8,2,1.5,121.75,0,28,0,0
/stat-models-v1/linear-mixed-effects-models-with-crossed-random-factors.html,psyteachr.github.io,12,7,0,1.7142857142857142,77.28571428571429,0,25,0,0
/ads-v1/intro.html,debruine.github.io,11,4,0,2.75,10.25,0,21,0,0
/book-template/setup.html,psyteachr.github.io,11,7,3,1.5714285714285714,18.142857142857142,0,25,0,0
/msc-data-skills/intro.html,psyteachr.github.io,11,10,2,1.1,25.6,0,25,0,0
/ads-v1/reports.html,debruine.github.io,10,5,0,2,3.6,0,16,0,0
/book-template/,psyteachr.github.io,10,9,0,1.1111111111111112,8.666666666666666,0,19,0,0
/data-skills-v1/loading-data.html,psyteachr.github.io,9,7,0,1.2857142857142858,62.142857142857146,0,19,0,0
/resources.html,psyteachr.github.io,9,7,0,1.2857142857142858,4.714285714285714,0,20,0,0
/stat-models-v1/index.html,psyteachr.github.io,9,8,0,1.125,4.875,0,19,0,0
/stat-models-v1/introduction.html,psyteachr.github.io,9,5,0,1.8,49,0,20,0,0
/ads-v1/data.html,debruine.github.io,8,5,0,1.6,6.2,0,13,0,0
/ads-v1/viz.html,debruine.github.io,8,5,0,1.6,1.6,0,12,0,0
/data-skills-v1/intro-to-data-viz.html,psyteachr.github.io,8,5,0,1.6,10.2,0,15,0,0
/msc-data-skills/repro.html,psyteachr.github.io,8,6,0,1.3333333333333333,63.666666666666664,0,13,0,0
/ads-v1/installing-r.html,debruine.github.io,7,4,0,1.75,15.25,0,14,0,0
/ads-v1/tidy.html,debruine.github.io,7,3,0,2.3333333333333335,264,0,14,0,0
/books/,psyteachr.github.io,7,7,6,1,2.4285714285714284,0,22,0,0
/data-skills-v1/data-wrangling-2.html,psyteachr.github.io,7,7,0,1,26.571428571428573,0,14,0,0
/reprores-v2/func.html,psyteachr.github.io,7,7,0,1,34.142857142857146,0,15,0,0
/stat-models-v1/generalized-linear-mixed-effects-models.html,psyteachr.github.io,7,6,1,1.1666666666666667,11.333333333333334,0,15,0,0
/ads-v1/,psyteachr.github.io,6,4,2,1.5,8,0,14,0,0
/book-template/psyteachr-style-guide.html,psyteachr.github.io,6,4,0,1.5,29,0,13,0,0
/msc-data-skills/index.html,psyteachr.github.io,5,4,1,1.25,7.5,0,11,0,0
/rmd_output/1/,127.0.0.1,5,5,5,1,11,0,19,0,0
/stat-models-v1/interactions.html,psyteachr.github.io,5,5,0,1,92.2,0,10,0,0
/stat-models-v1/modeling-ordinal-data.html,psyteachr.github.io,5,4,0,1.25,6,0,10,0,0
/template/conventions.html,psyteachr.github.io,5,2,0,2.5,10.5,0,9,0,0
/template/intro.html,psyteachr.github.io,5,2,0,2.5,19,0,10,0,0
/ads-v1/custom.html,debruine.github.io,4,3,0,1.3333333333333333,4.333333333333333,0,7,0,0
/ads-v1/wrangle.html,debruine.github.io,4,3,0,1.3333333333333333,3.6666666666666665,0,8,0,0
/reprores-v2/symbols.html,psyteachr.github.io,4,3,0,1.3333333333333333,13,0,9,0,0
/template/installing-r.html,psyteachr.github.io,4,2,0,2,5,0,7,0,0
/template/symbols.html,psyteachr.github.io,4,2,0,2,1.5,0,6,0,0
/?fbclid=IwAR1ISNPnGKvwZGWlCeR4u_Bwbsm9PIpyzCJbQxzmhPhSJkEPMopoe1H5cLg,psyteachr.github.io,3,1,1,3,130,0,8,0,0
/ads-v1/conventions.html,debruine.github.io,3,1,0,3,159,0,5,0,0
/ads-v1/next.html,debruine.github.io,3,2,0,1.5,15.5,0,6,0,0
/ads-v1/present.html,debruine.github.io,3,2,0,1.5,2.5,0,6,0,0
/ads-v1/summary.html,debruine.github.io,3,2,0,1.5,2,0,5,0,0
/ads-v1/symbols.html,debruine.github.io,3,3,0,1,6.333333333333333,0,5,0,0
/book-template/webex.html,psyteachr.github.io,3,3,1,1,15,0,9,0,0
/data-skills-v1/installing-r.html,psyteachr.github.io,3,3,0,1,8.333333333333334,0,6,0,0
/data-skills-v1/pipes.html,psyteachr.github.io,3,2,0,1.5,23.5,0,5,0,0
/data-skills-v1/project-analysis.html,psyteachr.github.io,3,3,0,1,15.333333333333334,0,6,0,0
/data-skills-v1/symbols.html,psyteachr.github.io,3,2,0,1.5,4.5,0,5,0,0
/data-skills-v1/updating-r-rstudio-and-packages.html,psyteachr.github.io,3,3,0,1,25.666666666666668,0,6,0,0
/reprores-v2/datasets.html,psyteachr.github.io,3,3,0,1,15,0,5,0,0
/reprores-v2/exercises/exercise-answers.html,psyteachr.github.io,3,1,0,3,6,0,6,0,0
/reprores-v2/installingr.html,psyteachr.github.io,3,3,0,1,24.333333333333332,0,6,0,0
/rmd_output/2/,127.0.0.1,3,3,1,1,10.666666666666666,0,7,0,0
/stat-models-v1/bibliography.html,psyteachr.github.io,3,3,0,1,3.3333333333333335,0,7,0,0
/template/index.html,psyteachr.github.io,3,2,0,1.5,3.5,0,6,0,0
/template/license.html,psyteachr.github.io,3,2,0,1.5,2,0,5,0,0
/ads-v1/installing-r.html,psyteachr.github.io,2,1,0,2,7,0,4,0,0
/ads-v1/present.html,psyteachr.github.io,2,2,0,1,3,0,4,0,0
/ads-v1/symbols.html,psyteachr.github.io,2,1,0,2,9,0,4,0,0
/book-template/style-demo.html,psyteachr.github.io,2,2,0,1,39.5,0,4,0,0
/data-skills-v1/reshaping-data.html,psyteachr.github.io,2,2,0,1,18.5,0,4,0,0
/data-skills-v1/simulation.html,psyteachr.github.io,2,2,0,1,22,0,4,0,0
/msc-data-skills/installingr.html,psyteachr.github.io,2,2,0,1,6.5,0,4,0,0
/reprores-v2/?s=03,psyteachr.github.io,2,2,2,1,9.5,0,8,0,0
/reprores-v2/acknowledgements.html,psyteachr.github.io,2,2,0,1,11,0,4,0,0
/reprores-v2/bookrefs.html,psyteachr.github.io,2,2,0,1,16.5,0,4,0,0
/reprores-v2/data.html?q=impo,psyteachr.github.io,2,1,0,2,226,0,4,0,0
/reprores-v2/exercises/02_ggplot_answers.html,psyteachr.github.io,2,1,0,2,19,0,4,0,0
/rmd_output/3/,127.0.0.1,2,1,0,2,22,0,4,0,0
/stat-models-v1/symbols.html,psyteachr.github.io,2,2,0,1,24,0,4,0,0
/statswithr/,kflisikowski.github.io,2,2,2,1,74.5,0,7,0,0
/template/references.html,psyteachr.github.io,2,2,0,1,4,0,4,0,0
/ads-v1/custom.html,psyteachr.github.io,1,1,0,1,5,0,2,0,0
/ads-v1/data.html,psyteachr.github.io,1,1,0,1,5,0,2,0,0
/ads-v1/glossary.html,debruine.github.io,1,1,0,1,2,0,2,0,0
/ads-v1/glossary.html,psyteachr.github.io,1,1,0,1,8,0,2,0,0
/ads-v1/intro.html,psyteachr.github.io,1,1,0,1,7,0,2,0,0
/ads-v1/license.html,debruine.github.io,1,1,0,1,7,0,2,0,0
/ads-v1/next.html,psyteachr.github.io,1,1,0,1,6,0,2,0,0
/ads-v1/references.html,debruine.github.io,1,1,0,1,2,0,2,0,0
/ads-v1/reports.html,psyteachr.github.io,1,1,0,1,5,0,2,0,0
/ads-v1/reports.html?q=markdown,debruine.github.io,1,1,0,1,6,0,2,0,0
/ads-v1/summary.html,psyteachr.github.io,1,1,0,1,4,0,2,0,0
/ads-v1/tidy.html,psyteachr.github.io,1,1,0,1,5,0,2,0,0
/ads-v1/viz.html,psyteachr.github.io,1,1,0,1,8,0,2,0,0
/ads-v1/wrangle.html,psyteachr.github.io,1,1,0,1,4,0,2,0,0
/book-template/inclusion.html,psyteachr.github.io,1,1,1,1,15,0,4,0,0
/book-template/index.html,psyteachr.github.io,1,1,0,1,3,0,2,0,0
/data-skills-v1/aq-data-and-recap.html,psyteachr.github.io,1,1,0,1,18,0,2,0,0
/data-skills-v1/exporting-files-from-the-server.html,psyteachr.github.io,1,1,0,1,6,0,2,0,0
/data-skills-v1/intro-to-probability.html,psyteachr.github.io,1,1,0,1,29,0,2,0,0
/data-skills-v1/license.html,psyteachr.github.io,1,1,0,1,6,0,2,0,0
/data-skills-v1/mega-pipe.html,psyteachr.github.io,1,1,0,1,23,0,2,0,0
/data-skills-v1/probability-continued.html,psyteachr.github.io,1,1,0,1,40,0,2,0,0
/data-skills-v1/references.html,psyteachr.github.io,1,1,0,1,12,0,2,0,0
/msc-data-skills/acknowledgements.html,psyteachr.github.io,1,1,0,1,6,0,2,0,0
/msc-data-skills/bookrefs.html,psyteachr.github.io,1,1,0,1,12,0,2,0,0
/msc-data-skills/datasets.html,psyteachr.github.io,1,1,0,1,5,0,2,0,0
/msc-data-skills/exercise-answers.html,psyteachr.github.io,1,1,0,1,5,0,2,0,0
/msc-data-skills/symbols.html,psyteachr.github.io,1,1,0,1,6,0,2,0,0
/reprores-v2/?fbclid=IwAR0EyCMoLDr9YyNBA3y_Nz_UddFTZ5RLLqpJqV3Ff9lBXg-wMpcHhzOUf4I,psyteachr.github.io,1,1,1,1,7,0,4,0,0
/reprores-v2/?fbclid=IwAR0yylKzxHaccATh_kNApqC-Z4SHIXTxLTVm9aZbX-G0LuRbAUqNdmAU0gg,psyteachr.github.io,1,1,0,1,9,0,2,0,0
/reprores-v2/?fbclid=IwAR2CUi6cX33d56Nhv2TvoyfaR6ejT_XS-nWGAKmLQlMbFrhkJsexxkqEXc4,psyteachr.github.io,1,1,1,1,25,0,4,0,0
/reprores-v2/data.html?q=importi,psyteachr.github.io,1,1,0,1,34,0,2,0,0
/reprores-v2/data.html?q=vector,psyteachr.github.io,1,1,0,1,0,0,3,0,0
/reprores-v2/dplyr.html?q=mutate,psyteachr.github.io,1,1,0,1,99,0,2,0,0
/reprores-v2/exercise-answers.html,psyteachr.github.io,1,1,0,1,78,0,2,0,0
/reprores-v2/exercises/03_data_answers.html,psyteachr.github.io,1,1,0,1,2,0,2,0,0
/reprores-v2/exercises/04_tidyr_answers.html,psyteachr.github.io,1,1,0,1,1,0,2,0,0
/reprores-v2/exercises/09_sim_answers.html,psyteachr.github.io,1,1,0,1,1,0,2,0,0
/reprores-v2/ggplot.html?q=ordinal,psyteachr.github.io,1,1,0,1,75,0,2,0,0
/reprores-v2/joins.html?q=if,psyteachr.github.io,1,1,0,1,47,0,2,0,0
/reprores-v2/reprores-v2.epub,psyteachr.github.io,1,1,0,1,3,0,2,0,0
/reprores-v2/reprores-v2.mobi,psyteachr.github.io,1,1,0,1,4,0,2,0,0
/reprores-v2/tidyr.html?q=pip,psyteachr.github.io,1,1,0,1,0,0,3,0,0
/reprores-v2/tidyr.html?q=pipe,psyteachr.github.io,1,1,0,1,13,0,2,0,0
/rmd_output/3/a-caucus-race-and-a-long-tale.html,127.0.0.1,1,1,0,1,12,0,2,0,0
/rmd_output/3/index.html,127.0.0.1,1,1,0,1,8,0,2,0,0
/rmd_output/3/introduction.html,127.0.0.1,1,1,0,1,2,0,2,0,0
/rmd_output/4/,127.0.0.1,1,1,0,1,5,0,2,0,0
/stat-models-v1/linear-mixed-effects-models-with-crossed-random-factors.html?q=crossed%20,psyteachr.github.io,1,1,0,1,0,0,1,0,0
/stat-models-v1/linear-mixed-effects-models-with-crossed-random-factors.html?q=mvrnorm,psyteachr.github.io,1,1,0,1,12,0,2,0,0
/stat-models-v1/linear-mixed-effects-models-with-one-random-factor.html?q=pseudo,psyteachr.github.io,1,1,0,1,8,0,2,0,0
/stat-models-v1/understanding-correlation-and-regression-through-bivariate-simulation.html?q=mvrnorm,psyteachr.github.io,1,1,0,1,4,0,2,0,0
