# ----------------------------------------
# Report CSV Export
# Account: psyTeachR
# Property: psyTeachR
# ----------------------------------------
# 
# All Users
# Start date: 20210905
# End date: 20210911

Page path + query string and screen class,Views
/template/installing-r.html,1
/template/intro.html,1
/template/symbols.html,1

# Start date: 20210905
# End date: 20210911
Page path + query string and screen class,Views,Users
/,257,137
/msc-data-skills/ggplot.html,116,86
/msc-data-skills/,75,56
/stat-models-v1/,68,50
/stat-models-v1/introducing-linear-mixed-effects-models.html,67,38
/quant-fun-v2/,54,11
/data-skills-v1/,52,36
/msc-data-skills/sim.html,49,43
/reprores-v2/sim.html,43,6
/reprores-v2/,34,22
/stat-models-v1/linear-mixed-effects-models-with-one-random-factor.html,34,19
/msc-data-skills/glm.html,33,32
/data-skills-v1/getting-to-know-the-data.html,31,17
/stat-models-v1/linear-mixed-effects-models-with-crossed-random-factors.html,30,19
/stat-models-v1/interactions.html,29,19
/data-skills-v1/programming-basics.html,26,12
/msc-data-skills/installingr.html,26,16
/analysis-v2/,24,12
/stat-models-v1/index.html,24,14
/stat-models-v1/generalized-linear-mixed-effects-models.html,23,15
/stat-models-v1/multiple-regression.html,21,16
/stat-models-v1/understanding-correlation-and-regression-through-bivariate-simulation.html,21,17
/data-skills-v1/data-wrangling-1.html,18,8
/stat-models-v1/introduction.html,18,16
/msc-data-skills/intro.html,17,15
/msc-data-skills/tidyr.html,17,15
/quant-fun-v2/programming-basics.html,16,6
/msc-data-skills/dplyr.html,15,11
/Physics-SPM/electronics.html,14,3
/msc-data-skills/data.html,14,12
/msc-data-skills/func.html,14,15
/Physics-SPM/,12,7
/data-skills-v1/ref1.html,12,7
/msc-data-skills/joins.html,12,11
/analysis-v2/starting-with-r-markdown.html,11,5
/resources.html,10,6
/CEPI/,9,9
/msc-data-skills/index.html,9,6
/stat-models-v1/modeling-ordinal-data.html,9,7
/analysis-v2/foreword.html,8,4
/book-template/,8,5
/book-template/setup.html,8,6
/data-skills-v1/intro-to-data-viz.html,8,3
/data-skills-v1/data-wrangling-2.html,7,2
/data-skills-v1/loading-data.html,7,5
/template/,7,6
/Physics-SPM/force-and-motion.html,6,3
/books/,6,4
/data-skills-v1/updating-r-rstudio-and-packages.html,6,2
