# ----------------------------------------
# Report CSV Export
# Account: psyTeachR
# Property: psyTeachR
# ----------------------------------------
# 
# All Users
# Start date: 20211003
# End date: 20211009

Page path + query string and screen class,Views
/ug2-practical/combining-anova-and-regression-e.g.-ancovas.html,19
/glossary/t,18
/ug2-practical/foreword.html,18
/data-skills-v1/intro-to-probability.html,17
/introdataviz/multi-part-plots.html,17
/msc-data-skills/data.html,17
/msc-data-skills/intro.html,17
/reprores-v2/dplyr.html,17
/reprores-v2/func.html,17
/introdataviz/introduction.html,16
/quant-fun-v2/correlation.html,16
/reprores-v2/datasets.html,16
/data-skills-v1/pipes.html,15
/data-skills-v1/reshaping-data.html,15
/glossary/d.html,15
/introdataviz/advanced-plots.html,15
/quant-fun-v2/t-tests.html,15
/reprores-v2/plotstyle.html,15
/data-skills-v1/mega-pipe.html,14
/msc-data-skills/tidyr.html,14
/data-skills-v1/scatterplots.html,13
/msc-conv/programming-basics.html,12
/msc-data-skills/exercise-answers.html,12
/msc-data-skills/joins.html,12
/quant-fun-v2/power-and-error.html,12
/quant-fun-v2/screening-data.html,12
/analysis-v2/updating-r-rstudio-and-packages.html,11
/msc-data-skills/dplyr.html,11
/msc-data-skills/index.html,11
/msc-data-skills/installingr.html,11
/ug2-practical/apes---alpha-power-effect-sizes-sample-size.html,11
/msc-conv/correlation.html,10
/msc-conv/data-wrangling-1.html,10
/quant-fun-v2/factorial-anova.html,10
/reprores-v2/joins.html,10
/template/,10
/data-skills-v1/probability-continued.html,9
/index.html,9
/msc-conv/index.html,9
/msc-conv/t-tests.html,9
/?s=09,8
/glossary/c.html,8
/glossary/d,8
/msc-conv/loading-data.html,8
/reprores-v2/bookrefs.html,8
/ug2-practical/index.html,8
/analysis-v2/data-wrangling-a-key-skill.html?q=wide,7
/data-skills-v1/project-analysis.html,7
/data-skills-v1/simulation.html,7
/glossary/s,7
/msc-conv/data-wrangling-2.html,7
/quant-fun-v2/installing-r.html,7
/reprores-v2/glm.html,7
/stat-models-v1/modeling-ordinal-data.html,7
/data-skills-v1/aq-data-and-recap.html,6
/data-skills-v1/reshaping-data.html?q=inner,6
/glossary/a.html,6
/glossary/b.html,6
/glossary/e.html,6
/glossary/i,6
/glossary/l.html,6
/handyworkbook/foreword.html,6
/introdataviz/index.html,6
/msc-conv/intro-to-data-viz.html,6
/msc-data-skills/repro.html,6
/quant-fun-v2/regression.html,6
/reprores-v2/symbols.html,6
/analysis-v2/symbols.html,5
/data-skills-v1/reshaping-data.html?q=pivot,5
/glossary/r.html,5
/msc-conv/factorial-anova.html,5
/msc-conv/intro-to-r.html,5
/msc-conv/one-way-anova.html,5
/quant-fun-v2/citing-r-rstudio.html,5
/rmd_output/2/index.html,5
/analysis-v2/acknowledgements.html,4
/analysis-v2/data-wrangling-a-key-skill.html?q=mutate,4
/book-template/,4
/book-template/setup.html,4
/data-skills-v1/updating-r-rstudio-and-packages.html,4
/glossary/i.html,4
/glossary/o.html,4
/glossary/p,4
/glossary/t%23tabular-data,4
/glossary/t.html,4
/glossary/y,4
/msc-conv/power-and-error.html,4
/reprores-v2/conventions.html,4
/reprores-v2/reprores-v2.pdf,4
/reprores-v2/sim.html,4
/rmd_output/0/index.html,4
/rmd_output/3/index.html,4
/shiny-tutorials/data-input.html,4
/template/conventions.html,4
/ug2-practical/reflection---chpts-10-15.html,4
/ads-v1/,3
/ads-v1/data.html,3
/analysis-v2/data-wrangling-a-key-skill.html?q=pivot,3
/analysis-v2/exporting-files-from-the-server.html,3
/data-skills-v1/data-wrangling-2.html?q=group,3
/data-skills-v1/programming-basics.html?q=mean,3
/data-skills-v1/project-analysis.html?q=pivot_wider,3
/data-skills-v1/scatterplots.html?q=mutate,3
/data-skills-v1/symbols.html,3
/glossary/a,3
/glossary/d%23data-wrangling,3
/glossary/g,3
/glossary/p.html,3
/glossary/s.html,3
/glossary/v.html,3
/glossary/w,3
/glossary/w.html,3
/handyworkbook/index.html,3
/handyworkbook/one-sample-chi-square.html,3
/msc-conv/comparing-two-correlations.html,3
/quant-fun-v2/multiple-regression.html,3
/rmd_output/0/dthcb_dich.html,3
/rmd_output/1/index.html,3
/rmd_output/2/dthcb_dich.html,3
/rmd_output/3/dthcb_dich.html,3
/rmd_output/4/dthcb_dich.html,3
/rmd_output/4/index.html,3
/template/installing-r.html,3
/template/intro.html,3
/template/symbols.html,3
/ug2-practical/reflection---chpts-1-9.html,3
/analysis-v2/data-wrangling-a-key-skill.html?q=descen,2
/analysis-v2/data-wrangling-a-key-skill.html?q=filter,2
/analysis-v2/data-wrangling-a-key-skill.html?q=inner,2
/analysis-v2/data-wrangling-a-key-skill.html?q=long,2
/analysis-v2/data-wrangling-a-key-skill.html?q=pivot%20longer,2
/analysis-v2/data-wrangling-a-key-skill.html?q=pivot_wider,2
/analysis-v2/data-wrangling-a-key-skill.html?q=summarise,2
/analysis-v2/index.html?q=regression,2
/analysis-v2/license.html,2
/analysis-v2/starting-with-r-markdown.html?q=cheat,2
/book-template/psyteachr-style-guide.html,2
/data-skills-v1/data-wrangling-2.html?q=mean,2
/data-skills-v1/data-wrangling-2.html?q=select,2
/data-skills-v1/exporting-files-from-the-server.html,2
/data-skills-v1/license.html,2
/data-skills-v1/reshaping-data.html?q=inner_join,2
/glossary/f.html,2
/glossary/k,2
/glossary/m,2
/glossary/n,2
/glossary/n.html,2
/glossary/o,2
/handyworkbook/chi-square-cross-tabulation.html,2
/handyworkbook/correlation-pearson.html,2
/introdataviz/additional-customisation-options.html,2
/introdataviz/advanced-plots-1.html,2
/introdataviz/conclusion.html,2
/mms/index.html,2
/msc-conv/data-wrangling-3.html,2
/msc-conv/probability.html,2
/msc-data-skills/symbols.html,2
/quant-fun-v2/index.html?fbclid=IwAR3R2-CP6Iw9dQtueRM_tExI1HjKnWklJHuKT15H5DL9SOJlyF5PQ7oArwI,2
/quant-fun-v2/references.html,2
/quant-fun-v2/updating-packages.html,2
/reprores-v2/combo_plots,2
/rmd_output/1/BayesDisTransModels.html,2
/rmd_output/1/dthcb_dich.html,2
/shiny-tutorials/,2
/shiny-tutorials/index.html,2
/stat-models-v1/bibliography.html,2
/stat-models-v1/symbols.html,2
/stat-models-v1/understanding-correlation-and-regression-through-bivariate-simulation.html?q=correlation%20,2
/stat-models-v1/understanding-correlation-and-regression-through-bivariate-simulation.html?q=pivot,2
/?fbclid=IwAR3yqcT37Gsrf4aNgvnDtZNhM9WtT-n_bzX9XS79CrUPWqo3Xix5MUZkMhQ,1
/ads-v1/installing-r.html,1
/ads-v1/intro.html,1
/ads-v1/reports.html,1
/analysis-v2/data-visualisation-through-ggplot2.html?q=aes,1
/analysis-v2/data-wrangling-a-key-skill.html?q=DPLYR,1
/analysis-v2/data-wrangling-a-key-skill.html?q=Grou,1
/analysis-v2/data-wrangling-a-key-skill.html?q=dpl,1
/analysis-v2/data-wrangling-a-key-skill.html?q=group_by,1
/analysis-v2/data-wrangling-a-key-skill.html?q=inner_join,1
/analysis-v2/data-wrangling-a-key-skill.html?q=means,1
/analysis-v2/data-wrangling-a-key-skill.html?q=pip,1
/analysis-v2/data-wrangling-a-key-skill.html?q=pivot_longer,1
/analysis-v2/data-wrangling-a-key-skill.html?q=tidyverse,1
/analysis-v2/data-wrangling-a-key-skill.html?q=wider,1
/analysis-v2/index.html?q=correlation,1
/analysis-v2/references.html,1
/analysis-v2/starting-with-r-markdown.html?q=cheat%20s,1
/analysis-v2/starting-with-r-markdown.html?q=cheat%20sheet,1
/analysis-v2/starting-with-r-markdown.html?q=citation,1
/analysis-v2/starting-with-r-markdown.html?q=level%201,1
/analysis-v2/starting-with-r-markdown.html?q=ponzo,1
/book-template/inclusion.html,1
/data-skills-v1/data-wrangling-1.html?q=asce,1
/data-skills-v1/data-wrangling-1.html?q=mutate,1
/data-skills-v1/data-wrangling-2.html?q=%20mutate,1
/data-skills-v1/data-wrangling-2.html?q=filter,1
/data-skills-v1/data-wrangling-2.html?q=group_by,1
/data-skills-v1/data-wrangling-2.html?q=mutate,1
/data-skills-v1/data-wrangling-2.html?q=summarise,1
/data-skills-v1/intro-to-data-viz.html?q=dpl,1
/data-skills-v1/intro-to-data-viz.html?q=dply,1
/data-skills-v1/intro-to-data-viz.html?q=ggpl,1
/data-skills-v1/loading-data.html?q=dpl,1
/data-skills-v1/loading-data.html?q=dply,1
/data-skills-v1/loading-data.html?q=inner,1
/data-skills-v1/loading-data.html?q=pull,1
/data-skills-v1/null,1
/data-skills-v1/pipes.html?q===,1
/data-skills-v1/probability-continued.html?q=mean,1
/data-skills-v1/programming-basics.html?q=tidyverse,1
/data-skills-v1/project-analysis.html?q=mutate,1
/data-skills-v1/project-analysis.html?q=pivot,1
/data-skills-v1/project-analysis.html?q=wider,1
/data-skills-v1/references.html,1
/data-skills-v1/reshaping-data.html?q===,1
/data-skills-v1/reshaping-data.html?q=Pivot_lon,1
/data-skills-v1/reshaping-data.html?q=inn,1
/data-skills-v1/reshaping-data.html?q=set%20work,1
/data-skills-v1/simulation.html?q=histo,1
/data-skills-v1/simulation.html?q=histogra,1
/glossary/e,1
/glossary/f,1
/glossary/index.html,1
/glossary/l,1
/glossary/q.html,1
/glossary/u.html,1
/glossary/v,1
/glossary/y.html,1
/handyworkbook/random-formulas.html?q=degrees,1
/handyworkbook/simple-linear-regression.html,1
/handyworkbook/within-subjects-t-test.html,1
/introdataviz/additional-resources.html,1
/introdataviz/license.html,1
/msc-conv/dissertation-analysis-guide.html,1
/msc-conv/non-parametric-tests.html,1
/msc-conv/regression.html,1
/msc-conv/visualisation.html,1
/msc-data-skills/datasets.html,1
/quant-fun-v2/data-wrangling-1.html?q=group,1
/quant-fun-v2/data-wrangling-1.html?q=pipes,1
/quant-fun-v2/data-wrangling-2.html?q=mutate,1
/quant-fun-v2/data-wrangling-2.html?q=select,1
/quant-fun-v2/data-wrangling-3.html?q=kitc,1
/quant-fun-v2/data-wrangling-3.html?q=kitchen,1
/quant-fun-v2/data-wrangling-3.html?q=spoon,1
/quant-fun-v2/data-wrangling-3.html?q=tibble,1
/quant-fun-v2/one-way-anova.html?q=anova,1
/quant-fun-v2/one-way-anova.html?q=one,1
/quant-fun-v2/one-way-anova.html?q=rename,1
/quant-fun-v2/one-way-anova.html?q=rename(),1
/quant-fun-v2/programming-basics.html?q=function,1
/quant-fun-v2/programming-basics.html?q=toaster,1
/quant-fun-v2/starting-with-data.html?q=inner,1
/quant-fun-v2/symbols.html,1
/quant-fun-v2/t-tests.html?q=rename,1
/reprores-v2/dplyr.html?q=dplyr,1
/reprores-v2/func.html?q=tibble,1
/reprores-v2/ggplot.html?q=box%20plot,1
/reprores-v2/glm.html?q=shiny,1
/reprores-v2/index.html?mkt_tok=MzAzLUVJQy00OTkAAAF_xob5zyd-FQESjRJyvnUI9D0erjv5jMbVdPuDbwiVuxByvWvT-8ruCddLy8fyJ6YQFLIhArSwgZx7KfX04PNxs1JM1l6H0KgE-GzmidDHDw,1
/reprores-v2/index.html?mkt_tok=MzAzLUVJQy00OTkAAAF_xr6OMX3RYwJhLj72uIJLtTq7J6w36eLxYJbi_ALC5vwCH9lqJIeh51a9NbOZMTA9wvAyoUZpA_FQovWyWuG8YL8VNrisepDl5JQkN9t5Bw,1
/reprores-v2/index.html?mkt_tok=MzAzLUVJQy00OTkAAAF_xr6OMbTyhPHLhRdl-H2c739FNJRArChuH8Tz1Dc0yUdGV8-H4tNc0redRbRUS3HYToRIGywqNOiI-XFxkwGyQRU5i4F6qgEaWRAuHdfS_g,1
/reprores-v2/index.html?mkt_tok=MzAzLUVJQy00OTkAAAF_xr8eD252kMp5-jsNqdiU_gwVjDJkwUm6crT6alUSIn0wSIwlFKZfUB2aIFtBgh3yssS1gxTyGwFsgq5TJ7Gfzz-sFVJQ_ME19a1VAacdDw,1
/reprores-v2/null,1
/reprores-v2/repro.html?q=image,1
/reprores-v2/repro.html?q=kable%20extra,1
/reprores-v2/repro.html?q=yaml,1
/reprores-v2/reprores-v2.mobi,1
/reprores-v2/tidyr.html?q=pivot_wider,1
/resources,1
/rmd_output/0/mhth_gioithieu.html,1
/rmd_output/0/stkcb_xacsuat.html,1
/rmd_output/1/intro.html,1
/rmd_output/1/therapeutic.html,1
/rmd_output/2/dthls_dieutri.html,1
/s/03ac02afb7e36dd741f1d/files/.Rp/packages/reprores/book/index.html,1
/stat-models-v1/generalized-linear-mixed-effects-models.html?q=group_by,1
/stat-models-v1/index.html?q=package,1
/stat-models-v1/interactions.html?q=means,1
/stat-models-v1/interactions.html?q=mutate,1
/stat-models-v1/interactions.html?q=predictor,1
/stat-models-v1/interactions.html?q=t%20test,1
/stat-models-v1/interactions.html?q=wide,1
/stat-models-v1/interactions.html?q=within,1
/stat-models-v1/introducing-linear-mixed-effects-models.html?q=package,1
/stat-models-v1/linear-mixed-effects-models-with-crossed-random-factors.html?q=long,1
/stat-models-v1/linear-mixed-effects-models-with-one-random-factor.html?q=t.test,1
/stat-models-v1/multiple-regression.html?q=aov,1
/stat-models-v1/multiple-regression.html?q=pull,1
/stat-models-v1/understanding-correlation-and-regression-through-bivariate-simulation.html?q=PAIRS,1
/stat-models-v1/understanding-correlation-and-regression-through-bivariate-simulation.html?q=between,1
/stat-models-v1/understanding-correlation-and-regression-through-bivariate-simulation.html?q=cor.test,1
/stat-models-v1/understanding-correlation-and-regression-through-bivariate-simulation.html?q=correlate(),1
/stat-models-v1/understanding-correlation-and-regression-through-bivariate-simulation.html?q=correlation%20matrix,1
/stat-models-v1/understanding-correlation-and-regression-through-bivariate-simulation.html?q=pairs,1
/stat-models-v1/understanding-correlation-and-regression-through-bivariate-simulation.html?q=pearson,1
/template/license.html,1
/template/references.html,1
/trdair_workshop/labdemo.html,1
/trdair_workshop/resources.html,1

# Start date: 20211003
# End date: 20211009
Page path + query string and screen class,Views,Users
/data-skills-v1/programming-basics.html,1370,544
/data-skills-v1/ref1.html,1176,603
/,990,602
/data-skills-v1/getting-to-know-the-data.html,695,381
/analysis-v2/data-wrangling-a-key-skill.html,505,238
/data-skills-v1/,495,300
/analysis-v2/starting-with-r-markdown.html,425,245
/stat-models-v1/multiple-regression.html,290,101
/stat-models-v1/,264,157
/shiny-tutorials/coding_club.html,255,154
/analysis-v2/,233,139
/stat-models-v1/understanding-correlation-and-regression-through-bivariate-simulation.html,226,91
/quant-fun-v2/data-wrangling-1.html,215,108
/quant-fun-v2/programming-basics.html,213,96
/reprores-v2/,189,108
/data-skills-v1/loading-data.html,171,116
/quant-fun-v2/starting-with-data.html,159,78
/ug2-practical/,150,47
/quant-fun-v2/intro-to-r.html,149,83
/reprores-v2/ggplot.html,148,58
/msc-data-skills/ggplot.html,123,95
/quant-fun-v2/,120,85
/reprores-v2/exercises.html,112,35
/ug2-practical/data-wrangling-a-key-skill.html,107,35
/stat-models-v1/interactions.html,99,37
/stat-models-v1/introduction.html,97,58
/shiny-tutorials/01-first-app.html,93,50
/quant-fun-v2/one-way-anova.html,88,32
/quant-fun-v2/visualisation.html,86,37
/quant-fun-v2/data-wrangling-2.html,79,30
/reprores-v2/repro.html,79,44
/data-skills-v1/index.html,77,49
/msc-data-skills/sim.html,77,58
/data-skills-v1/data-wrangling-1.html,74,45
/reprores-v2/intro.html,72,41
/reprores-v2/installingr.html,70,36
/stat-models-v1/index.html,66,30
/ug2-practical/visualisation-through-ggplot2.html,59,20
/ug2-practical/within-subjects-t-test.html,58,23
/stat-models-v1/linear-mixed-effects-models-with-one-random-factor.html,53,31
/ug2-practical/starting-with-r-markdown.html,53,25
/data-skills-v1/installing-r.html,52,29
/stat-models-v1/introducing-linear-mixed-effects-models.html,52,31
/ug2-practical/nhst-and-one-sample-t-tests.html,52,11
/analysis-v2/installing-r.html,48,37
/reprores-v2/data.html,47,19
/quant-fun-v2/index.html,45,31
/msc-data-skills/,44,26
/analysis-v2/index.html,42,36
/reprores-v2/index.html,42,20
/stat-models-v1/linear-mixed-effects-models-with-crossed-random-factors.html,42,18
/ug2-practical/correlations.html,42,12
/books/,41,25
/analysis-v2/data-visualisation-through-ggplot2.html,40,22
/ug2-practical/permutation-tests---a-skill-set.html,40,11
/mms/,39,27
/introdataviz/,38,25
/ug2-practical/introduction-to-glm-one-factor-anova.html,38,8
/handyworkbook/descriptives.html,34,24
/msc-conv/,31,22
/resources.html,31,16
/data-skills-v1/intro-to-data-viz.html,29,20
/msc-data-skills/glm.html,29,27
/quant-fun-v2/data-wrangling-3.html,29,13
/glossary/,28,26
/quant-fun-v2/foreword.html,28,22
/data-skills-v1/data-wrangling-2.html,27,15
/ug2-practical/revisiting-probability-distributions.html,27,9
/reprores-v2/tidyr.html,26,11
/ug2-practical/regression.html,26,12
/glossary/r,25,19
/ug2-practical/continuing-the-glm-two-factor-designs.html,25,8
/glossary/c,24,17
/reprores-v2/exercise-answers.html,24,11
/introdataviz/transforming-data.html,23,14
/quant-fun-v2/probability.html,23,11
/handyworkbook/,22,15
/introdataviz/getting-started.html,22,14
/introdataviz/representing-summary-statistics.html,22,14
/stat-models-v1/generalized-linear-mixed-effects-models.html,22,17
/msc-data-skills/func.html,20,15
/ug2-practical/continuing-the-glm-one-factor-anova.html,20,4
/quant-fun-v2/intro-to-data-viz.html,19,12
/ug2-practical/combining-anova-and-regression-e.g.-ancovas.html,19,5
/glossary/t,18,13
/ug2-practical/foreword.html,18,8
/data-skills-v1/intro-to-probability.html,17,9
/introdataviz/multi-part-plots.html,17,11
/msc-data-skills/data.html,17,14
/msc-data-skills/intro.html,17,14
/reprores-v2/dplyr.html,17,8
/reprores-v2/func.html,17,5
/introdataviz/introduction.html,16,9
/quant-fun-v2/correlation.html,16,10
/reprores-v2/datasets.html,16,8
/data-skills-v1/pipes.html,15,9
/data-skills-v1/reshaping-data.html,15,11
/glossary/d.html,15,8
/introdataviz/advanced-plots.html,15,11
/quant-fun-v2/t-tests.html,15,11
/reprores-v2/plotstyle.html,15,11
/data-skills-v1/mega-pipe.html,14,10
/msc-data-skills/tidyr.html,14,12
/data-skills-v1/scatterplots.html,13,10
/msc-conv/programming-basics.html,12,5
/msc-data-skills/exercise-answers.html,12,4
/msc-data-skills/joins.html,12,9
/quant-fun-v2/power-and-error.html,12,6
/quant-fun-v2/screening-data.html,12,9
/analysis-v2/updating-r-rstudio-and-packages.html,11,10
/msc-data-skills/dplyr.html,11,7
/msc-data-skills/index.html,11,7
/msc-data-skills/installingr.html,11,1
/ug2-practical/apes---alpha-power-effect-sizes-sample-size.html,11,3
/msc-conv/correlation.html,10,1
/msc-conv/data-wrangling-1.html,10,7
/quant-fun-v2/factorial-anova.html,10,9
/reprores-v2/joins.html,10,8
/template/,10,6
/data-skills-v1/probability-continued.html,9,7
/index.html,9,8
/msc-conv/index.html,9,4
/msc-conv/t-tests.html,9,1
/?s=09,8,1
/glossary/c.html,8,4
/glossary/d,8,8
/msc-conv/loading-data.html,8,4
/reprores-v2/bookrefs.html,8,5
/ug2-practical/index.html,8,6
/analysis-v2/data-wrangling-a-key-skill.html?q=wide,7,1
/data-skills-v1/project-analysis.html,7,5
/data-skills-v1/simulation.html,7,5
/glossary/s,7,6
/msc-conv/data-wrangling-2.html,7,4
/quant-fun-v2/installing-r.html,7,6
/reprores-v2/glm.html,7,7
/stat-models-v1/modeling-ordinal-data.html,7,7
/data-skills-v1/aq-data-and-recap.html,6,5
/data-skills-v1/reshaping-data.html?q=inner,6,3
/glossary/a.html,6,4
/glossary/b.html,6,4
/glossary/e.html,6,4
/glossary/i,6,5
/glossary/l.html,6,2
/handyworkbook/foreword.html,6,4
/introdataviz/index.html,6,4
/msc-conv/intro-to-data-viz.html,6,4
/msc-data-skills/repro.html,6,4
/quant-fun-v2/regression.html,6,6
/reprores-v2/symbols.html,6,3
/analysis-v2/symbols.html,5,5
/data-skills-v1/reshaping-data.html?q=pivot,5,3
/glossary/r.html,5,3
/msc-conv/factorial-anova.html,5,1
/msc-conv/intro-to-r.html,5,3
/msc-conv/one-way-anova.html,5,3
/quant-fun-v2/citing-r-rstudio.html,5,5
/rmd_output/2/index.html,5,2
/analysis-v2/acknowledgements.html,4,4
/analysis-v2/data-wrangling-a-key-skill.html?q=mutate,4,2
/book-template/,4,4
/book-template/setup.html,4,3
/data-skills-v1/updating-r-rstudio-and-packages.html,4,3
/glossary/i.html,4,1
/glossary/o.html,4,1
/glossary/p,4,4
/glossary/t%23tabular-data,4,1
/glossary/t.html,4,3
/glossary/y,4,3
/msc-conv/power-and-error.html,4,2
/reprores-v2/conventions.html,4,4
/reprores-v2/reprores-v2.pdf,4,3
/reprores-v2/sim.html,4,4
/rmd_output/0/index.html,4,2
/rmd_output/3/index.html,4,1
/shiny-tutorials/data-input.html,4,5
/template/conventions.html,4,2
/ug2-practical/reflection---chpts-10-15.html,4,1
/ads-v1/,3,2
/ads-v1/data.html,3,3
/analysis-v2/data-wrangling-a-key-skill.html?q=pivot,3,3
/analysis-v2/exporting-files-from-the-server.html,3,3
/data-skills-v1/data-wrangling-2.html?q=group,3,2
/data-skills-v1/programming-basics.html?q=mean,3,3
/data-skills-v1/project-analysis.html?q=pivot_wider,3,2
/data-skills-v1/scatterplots.html?q=mutate,3,2
/data-skills-v1/symbols.html,3,2
/glossary/a,3,4
/glossary/d%23data-wrangling,3,1
/glossary/g,3,2
/glossary/p.html,3,2
/glossary/s.html,3,2
/glossary/v.html,3,1
/glossary/w,3,3
/glossary/w.html,3,2
/handyworkbook/index.html,3,2
/handyworkbook/one-sample-chi-square.html,3,3
/msc-conv/comparing-two-correlations.html,3,3
/quant-fun-v2/multiple-regression.html,3,3
/rmd_output/0/dthcb_dich.html,3,2
/rmd_output/1/index.html,3,2
/rmd_output/2/dthcb_dich.html,3,2
/rmd_output/3/dthcb_dich.html,3,2
/rmd_output/4/dthcb_dich.html,3,2
/rmd_output/4/index.html,3,3
/template/installing-r.html,3,2
/template/intro.html,3,2
/template/symbols.html,3,2
/ug2-practical/reflection---chpts-1-9.html,3,3
/analysis-v2/data-wrangling-a-key-skill.html?q=descen,2,2
/analysis-v2/data-wrangling-a-key-skill.html?q=filter,2,1
/analysis-v2/data-wrangling-a-key-skill.html?q=inner,2,2
/analysis-v2/data-wrangling-a-key-skill.html?q=long,2,1
/analysis-v2/data-wrangling-a-key-skill.html?q=pivot%20longer,2,2
/analysis-v2/data-wrangling-a-key-skill.html?q=pivot_wider,2,2
/analysis-v2/data-wrangling-a-key-skill.html?q=summarise,2,2
/analysis-v2/index.html?q=regression,2,1
/analysis-v2/license.html,2,2
/analysis-v2/starting-with-r-markdown.html?q=cheat,2,2
/book-template/psyteachr-style-guide.html,2,2
/data-skills-v1/data-wrangling-2.html?q=mean,2,2
/data-skills-v1/data-wrangling-2.html?q=select,2,1
/data-skills-v1/exporting-files-from-the-server.html,2,1
/data-skills-v1/license.html,2,1
/data-skills-v1/reshaping-data.html?q=inner_join,2,1
/glossary/f.html,2,1
/glossary/k,2,2
/glossary/m,2,2
/glossary/n,2,2
/glossary/n.html,2,1
/glossary/o,2,2
/handyworkbook/chi-square-cross-tabulation.html,2,2
/handyworkbook/correlation-pearson.html,2,1
/introdataviz/additional-customisation-options.html,2,2
/introdataviz/advanced-plots-1.html,2,2
/introdataviz/conclusion.html,2,2
/mms/index.html,2,2
/msc-conv/data-wrangling-3.html,2,1
/msc-conv/probability.html,2,1
/msc-data-skills/symbols.html,2,2
/quant-fun-v2/index.html?fbclid=IwAR3R2-CP6Iw9dQtueRM_tExI1HjKnWklJHuKT15H5DL9SOJlyF5PQ7oArwI,2,1
/quant-fun-v2/references.html,2,2
/quant-fun-v2/updating-packages.html,2,1
/reprores-v2/combo_plots,2,2
/rmd_output/1/BayesDisTransModels.html,2,1
/rmd_output/1/dthcb_dich.html,2,2
/shiny-tutorials/,2,2
/shiny-tutorials/index.html,2,2
/stat-models-v1/bibliography.html,2,1
/stat-models-v1/symbols.html,2,2
/stat-models-v1/understanding-correlation-and-regression-through-bivariate-simulation.html?q=correlation%20,2,2
/stat-models-v1/understanding-correlation-and-regression-through-bivariate-simulation.html?q=pivot,2,2
/?fbclid=IwAR3yqcT37Gsrf4aNgvnDtZNhM9WtT-n_bzX9XS79CrUPWqo3Xix5MUZkMhQ,1,1
/ads-v1/installing-r.html,1,1
/ads-v1/intro.html,1,1
/ads-v1/reports.html,1,1
/analysis-v2/data-visualisation-through-ggplot2.html?q=aes,1,1
/analysis-v2/data-wrangling-a-key-skill.html?q=DPLYR,1,1
/analysis-v2/data-wrangling-a-key-skill.html?q=Grou,1,1
